id,macrogroup_id,macrogroup_name,education_level,fgos_code,program_name,institution_name,region,budget_seats,url
420,8,Агро и пищевые технологии,СПО,35.02.05,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
421,8,Агро и пищевые технологии,СПО,35.02.05,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
422,8,Агро и пищевые технологии,СПО,35.02.05,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
423,8,Агро и пищевые технологии,СПО,35.02.05,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
424,8,Агро и пищевые технологии,СПО,35.02.05,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
425,8,Агро и пищевые технологии,СПО,35.02.05,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,Нет бюджетных мест (2025),https://postupi.online/specialnost-spo/09.02.08/
426,8,Агро и пищевые технологии,СПО,36.02.01,Не указано,Настроить по ссузу,Москва,18 мест (2025),https://postupi.online/postupika/
427,8,Агро и пищевые технологии,СПО,36.02.01,Архитектура,2 профиля обученияРекомендованные:в АУГСГиПв Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,12 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
428,8,Агро и пищевые технологии,СПО,36.02.01,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/09.02.06/
429,8,Агро и пищевые технологии,СПО,36.02.01,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,18 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
430,8,Агро и пищевые технологии,СПО,36.02.01,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
431,8,Агро и пищевые технологии,СПО,36.02.01,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,15 мест (2025),https://postupi.online/specialnost-spo/23.02.01/
432,8,Агро и пищевые технологии,СПО,36.02.01,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
433,8,Агро и пищевые технологии,СПО,36.02.01,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,10 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
434,8,Агро и пищевые технологии,СПО,36.02.01,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
435,8,Агро и пищевые технологии,СПО,36.02.01,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,12 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
436,8,Агро и пищевые технологии,СПО,36.02.01,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
437,8,Агро и пищевые технологии,СПО,36.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
438,8,Агро и пищевые технологии,СПО,36.02.01,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
439,8,Агро и пищевые технологии,СПО,36.02.01,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
440,8,Агро и пищевые технологии,СПО,36.02.01,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
441,8,Агро и пищевые технологии,СПО,36.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,18 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
442,8,Агро и пищевые технологии,СПО,36.02.01,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,18 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
443,8,Агро и пищевые технологии,СПО,36.02.01,Экономика и управление (СПО),Колледж Синергия в Москвев МВЕК МВЕУВсе профили,Москва,18 мест (2025),https://postupi.online/specialnost-spo/38.02.08/
444,8,Агро и пищевые технологии,СПО,43.02.15,Не указано,Настроить по ссузу,Москва,15 мест (2025),https://postupi.online/postupika/
445,8,Агро и пищевые технологии,СПО,43.02.15,Архитектура,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
446,8,Агро и пищевые технологии,СПО,43.02.15,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/09.02.06/
447,8,Агро и пищевые технологии,СПО,43.02.15,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
448,8,Агро и пищевые технологии,СПО,43.02.15,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
449,8,Агро и пищевые технологии,СПО,43.02.15,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,10 мест (2025),https://postupi.online/specialnost-spo/23.02.01/
450,8,Агро и пищевые технологии,СПО,43.02.15,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
451,8,Агро и пищевые технологии,СПО,43.02.15,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,10 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
452,8,Агро и пищевые технологии,СПО,43.02.15,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж МТИВсе профили,Самара,20 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
453,8,Агро и пищевые технологии,СПО,43.02.15,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,15 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
454,8,Агро и пищевые технологии,СПО,43.02.15,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
455,8,Агро и пищевые технологии,СПО,43.02.15,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
456,8,Агро и пищевые технологии,СПО,43.02.15,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
457,8,Агро и пищевые технологии,СПО,43.02.15,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
458,8,Агро и пищевые технологии,СПО,43.02.15,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
459,8,Агро и пищевые технологии,СПО,43.02.15,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
460,8,Агро и пищевые технологии,СПО,43.02.15,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
461,9,Образование и гуманитарные,ВО,44.03.01,Не указано,Учебное заведение не указано,Казань,20 мест (2025),https://postupi.online/postupika/
462,9,Образование и гуманитарные,ВО,44.03.01,Экономика и управление (бакалавриат),РАНХиГСв Финансовом университетеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost/38.03.06/
463,9,Образование и гуманитарные,ВО,44.03.01,Образование и педагогические науки (бакалавриат),Университете Синергияв СФУВсе профили,Красноярск,Есть бюджетные места (2025),https://postupi.online/specialnost/44.03.05/
464,9,Образование и гуманитарные,ВО,39.03.02,Не указано,Учебное заведение не указано,Казань,20 мест (2025),https://postupi.online/postupika/
465,9,Образование и гуманитарные,ВО,39.03.02,Экономика и управление (бакалавриат),РАНХиГСв Финансовом университетеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost/38.03.06/
466,9,Образование и гуманитарные,ВО,39.03.02,Образование и педагогические науки (бакалавриат),Университете Синергияв СФУВсе профили,Красноярск,Есть бюджетные места (2025),https://postupi.online/specialnost/44.03.05/
467,9,Образование и гуманитарные,ВО,37.03.01,Не указано,Учебное заведение не указано,Казань,35 мест (2025),https://postupi.online/postupika/
468,9,Образование и гуманитарные,ВО,37.03.01,Информатика и вычислительная техника,122 профиля обученияРекомендованные:в Университете МИСИСв РХТУ им. Д.И. МенделееваВсе профили,Ярославль,Есть бюджетные места (2025),https://postupi.online/specialnost/09.03.01/
469,9,Образование и гуманитарные,ВО,37.03.01,Технологии материалов (бакалавриат),43 профиля обученияРекомендованные:в Университете МИСИСв СФУВсе профили,Красноярск,Есть бюджетные места (2025),https://postupi.online/specialnost/22.03.02/
470,9,Образование и гуманитарные,ВО,37.03.01,Экономика и управление (бакалавриат),СПбПУв Университете МИСИСВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost/38.03.06/
471,9,Образование и гуманитарные,ВО,37.03.01,Сервис и туризм (бакалавриат),СПбПУв Университете СинергияВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost/43.03.02/
472,9,Образование и гуманитарные,СПО,44.02.01,Не указано,Настроить по ссузу,Москва,30 мест (2025),https://postupi.online/postupika/
473,9,Образование и гуманитарные,СПО,44.02.01,Архитектура,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
474,9,Образование и гуманитарные,СПО,44.02.01,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,25 мест (2025),https://postupi.online/specialnost-spo/09.02.06/
475,9,Образование и гуманитарные,СПО,44.02.01,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
476,9,Образование и гуманитарные,СПО,44.02.01,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
477,9,Образование и гуманитарные,СПО,44.02.01,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,30 мест (2025),https://postupi.online/specialnost-spo/23.02.01/
478,9,Образование и гуманитарные,СПО,44.02.01,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
479,9,Образование и гуманитарные,СПО,44.02.01,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
480,9,Образование и гуманитарные,СПО,44.02.01,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж МТИВсе профили,Самара,30 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
481,9,Образование и гуманитарные,СПО,44.02.01,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,25 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
482,9,Образование и гуманитарные,СПО,44.02.01,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
483,9,Образование и гуманитарные,СПО,44.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
484,9,Образование и гуманитарные,СПО,44.02.01,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
485,9,Образование и гуманитарные,СПО,44.02.01,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
486,9,Образование и гуманитарные,СПО,44.02.01,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
487,9,Образование и гуманитарные,СПО,44.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,Нет бюджетных мест (2025),https://postupi.online/specialnost-spo/08.02.14/
488,9,Образование и гуманитарные,СПО,44.02.01,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,25 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
489,9,Образование и гуманитарные,СПО,39.02.01,Не указано,Настроить по ссузу,Москва,20 мест (2025),https://postupi.online/postupika/
490,9,Образование и гуманитарные,СПО,39.02.01,Архитектура,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
491,9,Образование и гуманитарные,СПО,39.02.01,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,30 мест (2025),https://postupi.online/specialnost-spo/09.02.06/
492,9,Образование и гуманитарные,СПО,39.02.01,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
493,9,Образование и гуманитарные,СПО,39.02.01,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
494,9,Образование и гуманитарные,СПО,39.02.01,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,Нет бюджетных мест (2025),https://postupi.online/specialnost-spo/23.02.01/
495,9,Образование и гуманитарные,СПО,39.02.01,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
496,9,Образование и гуманитарные,СПО,39.02.01,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,30 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
497,9,Образование и гуманитарные,СПО,39.02.01,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж МТИВсе профили,Самара,30 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
498,9,Образование и гуманитарные,СПО,39.02.01,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,30 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
499,9,Образование и гуманитарные,СПО,39.02.01,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
500,9,Образование и гуманитарные,СПО,39.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
501,9,Образование и гуманитарные,СПО,39.02.01,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
502,9,Образование и гуманитарные,СПО,39.02.01,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
503,9,Образование и гуманитарные,СПО,39.02.01,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
504,9,Образование и гуманитарные,СПО,39.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
505,9,Образование и гуманитарные,СПО,39.02.01,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
506,10,Право и управление,ВО,38.03.01,Не указано,Учебное заведение не указано,Казань,15 мест (2025),https://postupi.online/postupika/
507,10,Право и управление,ВО,38.03.01,Экономика и управление (бакалавриат),РАНХиГСв Финансовом университетеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost/38.03.06/
508,10,Право и управление,ВО,38.03.01,Образование и педагогические науки (бакалавриат),Университете Синергияв СФУВсе профили,Красноярск,Есть бюджетные места (2025),https://postupi.online/specialnost/44.03.05/
509,10,Право и управление,ВО,40.03.01,Не указано,Учебное заведение не указано,Казань,20 мест (2025),https://postupi.online/postupika/
510,10,Право и управление,ВО,40.03.01,Мехатроника и робототехника,Университете Синергияв РГУ им,Ростов-на-Дону,Есть бюджетные места (2025),https://postupi.online/specialnost/15.03.06/
511,10,Право и управление,ВО,40.03.01,Реклама и связи с общественностью,Университете Синергияв МГПУВсе профили,Челябинск,Есть бюджетные места (2025),https://postupi.online/specialnost/42.03.01/
512,10,Право и управление,ВО,42.03.01,Не указано,Учебное заведение не указано,Казань,15 мест (2025),https://postupi.online/postupika/
513,10,Право и управление,ВО,42.03.01,Экономика и управление (бакалавриат),РАНХиГСв Финансовом университетеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost/38.03.06/
514,10,Право и управление,ВО,42.03.01,Образование и педагогические науки (бакалавриат),Университете Синергияв СФУВсе профили,Красноярск,Есть бюджетные места (2025),https://postupi.online/specialnost/44.03.05/
515,10,Право и управление,СПО,38.02.01,Не указано,Настроить по ссузу,Москва,25 мест (2025),https://postupi.online/postupika/
516,10,Право и управление,СПО,38.02.01,Архитектура,2 профиля обученияРекомендованные:в АУГСГиПв Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,10 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
517,10,Право и управление,СПО,38.02.01,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,Нет бюджетных мест (2025),https://postupi.online/specialnost-spo/09.02.06/
518,10,Право и управление,СПО,38.02.01,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
519,10,Право и управление,СПО,38.02.01,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
520,10,Право и управление,СПО,38.02.01,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,25 мест (2025),https://postupi.online/specialnost-spo/23.02.01/
521,10,Право и управление,СПО,38.02.01,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
522,10,Право и управление,СПО,38.02.01,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,25 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
523,10,Право и управление,СПО,38.02.01,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
524,10,Право и управление,СПО,38.02.01,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,10 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
525,10,Право и управление,СПО,38.02.01,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
526,10,Право и управление,СПО,38.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
527,10,Право и управление,СПО,38.02.01,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
528,10,Право и управление,СПО,38.02.01,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
529,10,Право и управление,СПО,38.02.01,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
530,10,Право и управление,СПО,38.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,25 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
531,10,Право и управление,СПО,38.02.01,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,10 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
532,10,Право и управление,СПО,38.02.01,Экономика и управление (СПО),Колледж Синергия в Москвев МВЕК МВЕУВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/38.02.08/
533,10,Право и управление,СПО,46.02.01,Не указано,Настроить по ссузу,Москва,25 мест (2025),https://postupi.online/postupika/
534,10,Право и управление,СПО,46.02.01,Архитектура,2 профиля обученияРекомендованные:в АУГСГиПв Колледж ИХТИ УГНТУ в г. СтерлитамакеВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/07.02.01/
535,10,Право и управление,СПО,46.02.01,Сетевое и системное администрирование,3 профиля обученияРекомендованные:в АУГСГиПв Колледж Президентской академии (КМПО РАНХиГС)Все профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/09.02.06/
536,10,Право и управление,СПО,46.02.01,Мехатроника и мобильная робототехника,3 профиля обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/15.02.10/
537,10,Право и управление,СПО,46.02.01,Химические технологии (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/18.02.13/
538,10,Право и управление,СПО,46.02.01,Организация перевозок и управление на транспорте,Колледж ГУМРФ им,Москва,15 мест (2025),https://postupi.online/specialnost-spo/23.02.01/
539,10,Право и управление,СПО,46.02.01,Техника и технологии кораблестроения и водного транспорта (СПО),1 профиль обученияРекомендованные:в Колледж ГУМРФ им. адмирала С.О. МакароваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/26.02.03/
540,10,Право и управление,СПО,46.02.01,Лечебное дело,2 профиля обученияРекомендованные:в Колледж Синергия в Москвев АУГСГиПВсе профили,Москва,25 мест (2025),https://postupi.online/specialnost-spo/31.02.01/
541,10,Право и управление,СПО,46.02.01,Экономика и управление (СПО),3 профиля обученияРекомендованные:в Открытый колледжв Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/38.02.07/
542,10,Право и управление,СПО,46.02.01,Средства массовой информации и информационно-библиотечное дело (СПО),Колледж,Москва,15 мест (2025),https://postupi.online/specialnost-spo/42.02.01/
543,10,Право и управление,СПО,46.02.01,Образование и педагогические науки (СПО),2 профиля обученияРекомендованные:в Открытый колледжв Колледж РосНОУВсе профили,Санкт-Петербург,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/44.02.05/
544,10,Право и управление,СПО,46.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/08.02.04/
545,10,Право и управление,СПО,46.02.01,Клиническая медицина (СПО),1 профиль обученияРекомендованные:в Реавиз колледж Самарав Реавиз колледж МоскваВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/31.02.05/
546,10,Право и управление,СПО,46.02.01,Культуроведение и социокультурные проекты (СПО),Открытый колледжВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/51.02.01/
547,10,Право и управление,СПО,46.02.01,Сценические искусства и литературное творчество (СПО),4 профиля обученияРекомендованные:в АУГСГиПв Колледж Синергия в МосквеВсе профили,Москва,Есть бюджетные места (2025),https://postupi.online/specialnost-spo/52.02.04/
548,10,Право и управление,СПО,46.02.01,Техника и технологии строительства (СПО),1 профиль обученияРекомендованные:в 26 кадр колледжв АУГСГиПВсе профили,Москва,15 мест (2025),https://postupi.online/specialnost-spo/08.02.14/
549,10,Право и управление,СПО,46.02.01,Информатика и вычислительная техника (СПО),1 профиль обученияРекомендованные:в Колледж Синергия в МосквеВсе профили,Москва,20 мест (2025),https://postupi.online/specialnost-spo/09.02.08/
550,10,Право и управление,СПО,46.02.01,Экономика и управление (СПО),Колледж Синергия в Москвев МВЕК МВЕУВсе профили,Москва,10 мест (2025),https://postupi.online/specialnost-spo/38.02.08/
